주차장관리번호,주차장명,주차장구분,주차장유형,주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,관리기관명,위도,경도
405-2-000801,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3804-12,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4810772,126.4750366
405-2-000802,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3804-20,15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4815766,126.4743414
405-2-000803,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3804-3,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4813773,126.4750333
405-2-000804,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3804-6,18,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4810595,126.4755127
405-2-000805,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3804-7,28,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4809316,126.4757274
405-2-000806,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3804-8,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4807801,126.4756032
405-2-000807,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3807-1,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4812466,126.4742731
405-2-000808,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3807-10,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4810474,126.4737068
405-2-000809,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3807-11,16,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4811493,126.4738313
405-2-000810,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3807-6,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.480829,126.4737646
405-2-000811,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3807-9,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4809651,126.4736062
405-2-000812,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3808-5,16,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4805731,126.4741484
405-2-000813,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3809-15,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4805934,126.47456
405-2-000814,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3809-3,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4804805,126.4746912
405-2-000815,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3813-1,21,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4790863,126.4745528
405-2-000816,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 3813-2,22,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4789543,126.4747
405-2-000817,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 904-10,25,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4873104,126.4823472
405-2-000818,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 913-5,23,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4862795,126.4830263
405-2-000819,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 913-8,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4862693,126.483388
405-2-000820,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 928-4,31,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4856298,126.4824722
405-2-000821,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 940-11,29,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4855732,126.4859051
405-2-000822,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 940-3,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4857987,126.4856518
405-2-000823,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 928-5,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4854222,126.4824637
405-2-000824,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 2486-3,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4813198,126.4701787
405-2-000825,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 903,13,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4867548,126.481312
405-2-000826,노형동 공영주차장,공영,노외,제주특별자치도 제주시 노형동 2615-11,18,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4865781,126.473733
405-2-000827,외도동 공영주차장,공영,노외,제주특별자치도 제주시 내도동 492,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4952336,126.4394279
405-2-000828,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 417-6,37,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4915388,126.4299988
405-2-000829,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 441-2,16,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4910159,126.4288614
405-2-000830,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 447-7,22,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.491769,126.4311818
405-2-000831,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 447-9,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4919044,126.4312677
405-2-000832,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 453-1,41,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4912712,126.4339781
405-2-000833,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 482-1,40,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4899275,126.4325787
405-2-000834,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 482-3,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4898352,126.4332116
405-2-000835,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 485-6,21,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.49001,126.4340419
405-2-000836,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 493-1,42,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.488634,126.428457
405-2-000837,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 496-17,25,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4880065,126.4293555
405-2-000838,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 496-9,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4878662,126.4289464
405-2-000839,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 497-16,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4876874,126.4296738
405-2-000840,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 527-7,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4881666,126.4318968
405-2-000841,외도동 다목적 생활문화센터 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 530-4,73,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4885272,126.4334963
405-2-000842,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 532-5,28,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4879976,126.4334659
405-2-000843,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 539-29,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4873443,126.4287011
405-2-000844,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 542-18,19,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4866147,126.4291954
405-2-000845,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 632-7,49,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4857289,126.4286516
405-2-000846,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 635-9,21,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4853407,126.4298244
405-2-000847,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 637-10,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.485123,126.4312967
405-2-000848,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 642-10,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4846665,126.4295393
405-2-000849,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도이동 233-8,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4929862,126.4326035
405-2-000850,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도이동 250-19,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4930426,126.4351735
405-2-000851,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도이동 250-18,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.493164,126.4352361
405-2-000852,외도동 공영주차장,공영,노외,제주특별자치도 제주시 도평동 931-3,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4780384,126.450455
405-2-000853,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 540-4,35,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4871546,126.4293086
405-2-000854,외도동 공영주차장,공영,노외,제주특별자치도 제주시 외도일동 635-7,47,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4851316,126.4299491
405-2-000855,이호동 공영주차장,공영,노외,제주특별자치도 제주시 이호일동 1759-1,47,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4960886,126.4502439
405-2-000856,이호동 공영주차장,공영,노외,제주특별자치도 제주시 이호일동 1788-6,13,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.497571,126.4494768
405-2-000857,이호동 공영주차장,공영,노외,제주특별자치도 제주시 이호일동 361-3,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5025581,126.4577097
405-2-000858,이호동 공영주차장,공영,노외,제주특별자치도 제주시 이호일동 669,20,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4986874,126.4577008
405-2-000859,이호동 공영주차장,공영,노외,제주특별자치도 제주시 이호이동 1018-1,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4911066,126.4584059
405-2-000860,이호동 공영주차장,공영,노외,제주특별자치도 제주시 이호이동 1081,21,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4910998,126.459178
405-2-000861,이호동 공영주차장,공영,노외,제주특별자치도 제주시 이호이동 796-2,15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4942302,126.4605959
405-2-000862,이호동 공영주차장,공영,노외,"제주특별자치도 제주시 이호이동 796-1, 2",15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4941966,126.4607319
405-2-000863,민속오일시장 공영주차장(일반),공영,노외,제주특별자치도 제주시 도두일동 1212,878,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4966876,126.4753648
405-2-000864,민속오일시장 공영주차장(복층화),공영,노외,제주특별자치도 제주시 도두일동 1212,275,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4966876,126.4753648
405-2-000865,도두동 공영주차장,공영,노외,제주특별자치도 제주시 도두일동 1876,29,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5044218,126.471185
405-2-000866,도두동 공영주차장,공영,노외,제주특별자치도 제주시 도두일동 1928,16,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5037767,126.4698926
405-2-000867,도두동 공영주차장,공영,노외,"제주특별자치도 제주시 도두일동 1938, 1942",14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5038371,126.4694762
405-2-000868,도두동 공영주차장,공영,노외,제주특별자치도 제주시 도두일동 1987-2,37,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5027497,126.46789
